fecha,anio,mes_numero,dia_semana,es_fin_de_semana,canal,categoria,unidades_vendidas,ventas_netas,margen_total,media_movil_7d_unidades,media_movil_30d_unidades,prediccion_naive_proximo_dia,tendencia_ventas
2025-02-20,2025,2,4,False,Web Propia,Deporte,2,70.66,18.74,2.428571,3.266666,2.428571,Tendencia decreciente
2025-02-21,2025,2,5,False,Web Propia,Deporte,4,179.9,77.88,2.142857,3.3,2.142857,Tendencia decreciente
2025-02-22,2025,2,6,True,Web Propia,Deporte,3,117.24,55.89,2.285714,3.4,2.285714,Tendencia decreciente
2025-02-23,2025,2,7,True,Web Propia,Deporte,3,116.68,55.34,2.428571,3.433333,2.428571,Tendencia decreciente
2025-02-24,2025,2,1,False,Web Propia,Deporte,3,117.02,55.68,2.571428,3.466666,2.571428,Tendencia decreciente
2025-02-25,2025,2,2,False,Web Propia,Deporte,2,107.24,57.16,2.714285,3.5,2.714285,Tendencia decreciente
2025-02-26,2025,2,3,False,Web Propia,Deporte,2,107.24,57.16,2.714285,3.466666,2.714285,Tendencia decreciente
2025-02-27,2025,2,4,False,Web Propia,Deporte,2,107.24,57.16,2.714285,3.433333,2.714285,Tendencia decreciente
2025-02-28,2025,2,5,False,Web Propia,Deporte,2,107.24,57.16,2.714285,3.4,2.714285,Tendencia decreciente
2025-03-01,2025,3,6,True,Web Propia,Deporte,2,107.24,57.16,2.428571,3.366666,2.428571,Tendencia decreciente
2025-03-02,2025,3,7,True,Web Propia,Deporte,2,107.24,57.16,2.285714,3.3,2.285714,Tendencia decreciente
2025-03-03,2025,3,1,False,Web Propia,Deporte,2,107.24,57.16,2.142857,3.233333,2.142857,Tendencia decreciente
2025-03-04,2025,3,2,False,Web Propia,Deporte,2,107.24,57.16,2.0,3.166666,2.0,Tendencia decreciente
2025-03-05,2025,3,3,False,Web Propia,Deporte,1,93.64,39.42,2.0,3.066666,2.0,Tendencia decreciente
2025-03-06,2025,3,4,False,Web Propia,Deporte,1,93.64,39.42,1.857142,2.966666,1.857142,Tendencia decreciente
2025-03-07,2025,3,5,False,Web Propia,Deporte,1,93.64,39.42,1.714285,2.833333,1.714285,Tendencia decreciente
2025-03-08,2025,3,6,True,Web Propia,Deporte,1,93.64,39.42,1.571428,2.7,1.571428,Tendencia decreciente
2025-03-09,2025,3,7,True,Web Propia,Deporte,1,93.64,39.42,1.428571,2.566666,1.428571,Tendencia decreciente
2025-03-10,2025,3,1,False,Web Propia,Deporte,1,93.64,39.42,1.285714,2.466666,1.285714,Tendencia decreciente
2025-03-11,2025,3,2,False,Web Propia,Deporte,1,93.64,39.42,1.142857,2.366666,1.142857,Tendencia decreciente
2025-03-12,2025,3,3,False,Web Propia,Deporte,1,93.64,39.42,1.0,2.266666,1.0,Tendencia decreciente
2025-03-13,2025,3,4,False,Web Propia,Deporte,1,93.64,39.42,1.0,2.133333,1.0,Tendencia decreciente
2025-03-14,2025,3,5,False,Web Propia,Deporte,1,93.64,39.42,1.0,2.033333,1.0,Tendencia decreciente
2024-03-26,2024,3,2,False,Shein,Deporte,3,278.19,74.43,2.428571,3.4,2.428571,Tendencia decreciente
2024-03-27,2024,3,3,False,Shein,Deporte,1,55.91,3.83,2.571428,3.233333,2.571428,Tendencia decreciente
2024-03-28,2024,3,4,False,Shein,Deporte,2,162.14,32.1,2.428571,3.033333,2.428571,Tendencia decreciente
2024-03-29,2024,3,5,False,Shein,Deporte,2,162.14,32.1,2.428571,2.866666,2.428571,Tendencia decreciente
2024-03-30,2024,3,6,True,Shein,Deporte,2,162.14,32.1,2.428571,2.766666,2.428571,Tendencia decreciente
2024-03-31,2024,3,7,True,Shein,Deporte,2,162.14,32.1,2.285714,2.7,2.285714,Tendencia decreciente
2024-04-01,2024,4,1,False,Shein,Deporte,2,162.14,32.1,2.142857,2.733333,2.142857,Tendencia decreciente
2024-04-02,2024,4,2,False,Shein,Deporte,2,162.14,32.1,2.0,2.766666,2.0,Tendencia decreciente
2024-04-03,2024,4,3,False,Shein,Deporte,2,162.14,32.1,1.857142,2.8,1.857142,Tendencia decreciente
2024-04-04,2024,4,4,False,Shein,Deporte,2,167.06,19.7,2.0,2.733333,2.0,Tendencia decreciente
2024-04-05,2024,4,5,False,Shein,Deporte,2,176.01,26.78,2.0,2.666666,2.0,Tendencia decreciente
2024-04-06,2024,4,6,True,Shein,Deporte,2,179.59,29.61,2.0,2.6,2.0,Tendencia decreciente
2024-04-07,2024,4,7,True,Shein,Deporte,4,223.01,34.75,2.0,2.533333,2.0,Tendencia decreciente
2024-04-08,2024,4,1,False,Shein,Deporte,8,610.43,147.68,2.285714,2.533333,2.285714,Tendencia estable
2024-04-09,2024,4,2,False,Shein,Deporte,8,612.22,149.1,3.142857,2.666666,3.142857,Tendencia creciente
2024-04-10,2024,4,3,False,Shein,Deporte,8,607.75,145.55,4.0,2.8,4.0,Tendencia creciente
2024-04-11,2024,4,4,False,Shein,Deporte,8,610.43,147.68,4.857142,2.933333,4.857142,Tendencia creciente
2024-04-12,2024,4,5,False,Shein,Deporte,8,612.22,149.1,5.714285,3.066666,5.714285,Tendencia creciente
2024-04-13,2024,4,6,True,Shein,Deporte,8,603.28,142.02,6.571428,3.233333,6.571428,Tendencia creciente
2024-04-14,2024,4,7,True,Shein,Deporte,8,605.07,143.44,7.428571,3.4,7.428571,Tendencia creciente
2024-04-15,2024,4,1,False,Shein,Deporte,8,592.54,133.53,8.0,3.566666,8.0,Tendencia creciente
2024-04-16,2024,4,2,False,Shein,Deporte,7,531.71,142.1,8.0,3.766666,8.0,Tendencia creciente
2024-04-17,2024,4,3,False,Shein,Deporte,7,531.71,142.1,7.857142,3.933333,7.857142,Tendencia creciente
2024-04-18,2024,4,4,False,Shein,Deporte,7,531.71,142.1,7.714285,4.1,7.714285,Tendencia creciente
2024-04-19,2024,4,5,False,Shein,Deporte,4,422.84,113.23,7.571428,4.266666,7.571428,Tendencia creciente
2024-04-24,2024,4,3,False,Shein,Deporte,1,56.83,20.52,7.0,4.333333,7.0,Tendencia creciente
2024-04-25,2024,4,4,False,Shein,Deporte,1,56.83,20.52,6.0,4.3,6.0,Tendencia creciente
2024-04-26,2024,4,5,False,Shein,Deporte,1,56.83,20.52,5.0,4.266666,5.0,Tendencia creciente
2024-04-27,2024,4,6,True,Shein,Deporte,4,145.54,41.05,4.0,4.2,4.0,Tendencia estable
2024-04-28,2024,4,7,True,Shein,Deporte,4,145.54,41.05,3.571428,4.233333,3.571428,Tendencia decreciente
2024-04-29,2024,4,1,False,Shein,Deporte,4,145.54,41.05,3.142857,4.266666,3.142857,Tendencia decreciente
2024-04-30,2024,4,2,False,Shein,Deporte,4,145.54,41.05,2.714285,4.3,2.714285,Tendencia decreciente
2024-05-01,2024,5,3,False,Shein,Deporte,4,145.54,41.05,2.714285,4.4,2.714285,Tendencia decreciente
2025-03-16,2025,3,7,True,Web Propia,Calzado,6,513.46,270.93,8.714285,8.3,8.714285,Tendencia estable
2025-03-17,2025,3,1,False,Web Propia,Calzado,6,515.02,272.47,8.285714,8.166666,8.285714,Tendencia estable
2025-03-18,2025,3,2,False,Web Propia,Calzado,5,376.78,190.6,7.857142,8.033333,7.857142,Tendencia estable
2025-03-19,2025,3,3,False,Web Propia,Calzado,4,295.72,144.02,7.285714,7.866666,7.285714,Tendencia estable
2025-03-20,2025,3,4,False,Web Propia,Calzado,4,284.76,133.19,6.571428,7.766666,6.571428,Tendencia decreciente
2025-03-21,2025,3,5,False,Web Propia,Calzado,4,292.59,140.93,5.571428,7.733333,5.571428,Tendencia decreciente
2025-03-22,2025,3,6,True,Web Propia,Calzado,4,295.72,144.02,5.142857,7.6,5.142857,Tendencia decreciente
2025-03-23,2025,3,7,True,Web Propia,Calzado,7,656.47,370.16,4.714285,7.466666,4.714285,Tendencia decreciente
2025-03-24,2025,3,1,False,Web Propia,Calzado,7,670.56,384.07,4.857142,7.5,4.857142,Tendencia decreciente
2025-03-25,2025,3,2,False,Web Propia,Calzado,4,440.58,265.43,5.0,7.533333,5.0,Tendencia decreciente
2025-03-26,2025,3,3,False,Web Propia,Calzado,4,436.67,261.57,4.857142,7.466666,4.857142,Tendencia decreciente
2025-03-27,2025,3,4,False,Web Propia,Calzado,3,370.14,235.41,4.857142,7.366666,4.857142,Tendencia decreciente
2025-03-28,2025,3,5,False,Web Propia,Calzado,3,370.14,235.41,4.714285,7.233333,4.714285,Tendencia decreciente
2025-03-29,2025,3,6,True,Web Propia,Calzado,3,370.14,235.41,4.571428,7.1,4.571428,Tendencia decreciente
2025-03-30,2025,3,7,True,Web Propia,Calzado,3,370.14,235.41,4.428571,6.966666,4.428571,Tendencia decreciente
2025-03-31,2025,3,1,False,Web Propia,Calzado,3,370.14,235.41,3.857142,6.833333,3.857142,Tendencia decreciente
2025-04-01,2025,4,2,False,Web Propia,Calzado,3,370.14,235.41,3.285714,6.666666,3.285714,Tendencia decreciente
2025-04-02,2025,4,3,False,Web Propia,Calzado,3,370.14,235.41,3.142857,6.5,3.142857,Tendencia decreciente
2025-04-03,2025,4,4,False,Web Propia,Calzado,5,279.96,146.77,3.0,6.3,3.0,Tendencia decreciente
2025-04-04,2025,4,5,False,Web Propia,Calzado,5,279.96,146.77,3.285714,6.133333,3.285714,Tendencia decreciente
2025-04-05,2025,4,6,True,Web Propia,Calzado,5,279.96,146.77,3.571428,5.933333,3.571428,Tendencia decreciente
2025-04-06,2025,4,7,True,Web Propia,Calzado,5,279.96,146.77,3.857142,5.766666,3.857142,Tendencia decreciente
2025-04-07,2025,4,1,False,Web Propia,Calzado,7,319.48,162.68,4.142857,5.533333,4.142857,Tendencia decreciente
2025-04-08,2025,4,2,False,Web Propia,Calzado,8,402.28,203.07,4.714285,5.466666,4.714285,Tendencia decreciente
2025-04-09,2025,4,3,False,Web Propia,Calzado,8,402.28,203.07,5.428571,5.433333,5.428571,Tendencia estable
2025-04-10,2025,4,4,False,Web Propia,Calzado,8,402.28,203.07,6.142857,5.4,6.142857,Tendencia creciente
2025-04-11,2025,4,5,False,Web Propia,Calzado,10,674.34,375.05,6.571428,5.366666,6.571428,Tendencia creciente
2025-04-12,2025,4,6,True,Web Propia,Calzado,10,674.34,375.05,7.285714,5.4,7.285714,Tendencia creciente
2025-04-13,2025,4,7,True,Web Propia,Calzado,10,674.34,375.05,8.0,5.366666,8.0,Tendencia creciente
2025-04-14,2025,4,1,False,Web Propia,Calzado,10,674.34,375.05,8.714285,5.466666,8.714285,Tendencia creciente
2025-04-15,2025,4,2,False,Web Propia,Calzado,5,394.38,228.28,9.142857,5.566666,9.142857,Tendencia creciente
2025-04-16,2025,4,3,False,Web Propia,Calzado,8,612.54,305.27,8.714285,5.533333,8.714285,Tendencia creciente
2025-03-15,2025,3,6,True,Web Propia,Deporte,1,93.64,39.42,1.0,1.933333,1.0,Tendencia decreciente
2025-03-16,2025,3,7,True,Web Propia,Deporte,1,93.64,39.42,1.0,1.833333,1.0,Tendencia decreciente
2025-03-18,2025,3,2,False,Web Propia,Deporte,1,89.1,39.18,1.0,1.766666,1.0,Tendencia decreciente
2025-03-19,2025,3,3,False,Web Propia,Deporte,1,89.1,39.18,1.0,1.733333,1.0,Tendencia decreciente
2025-03-20,2025,3,4,False,Web Propia,Deporte,2,126.31,52.65,1.0,1.7,1.0,Tendencia decreciente
2025-03-21,2025,3,5,False,Web Propia,Deporte,2,126.31,52.65,1.142857,1.7,1.142857,Tendencia decreciente
2025-03-22,2025,3,6,True,Web Propia,Deporte,2,126.31,52.65,1.285714,1.7,1.285714,Tendencia decreciente
2025-03-23,2025,3,7,True,Web Propia,Deporte,2,126.31,52.65,1.428571,1.7,1.428571,Tendencia decreciente
2025-03-24,2025,3,1,False,Web Propia,Deporte,3,205.64,76.34,1.571428,1.7,1.571428,Tendencia estable
2025-03-25,2025,3,2,False,Web Propia,Deporte,3,205.64,76.34,1.857142,1.666666,1.857142,Tendencia creciente
2025-03-26,2025,3,3,False,Web Propia,Deporte,3,205.64,76.34,2.142857,1.666666,2.142857,Tendencia creciente
2025-03-27,2025,3,4,False,Web Propia,Deporte,3,205.64,76.34,2.428571,1.666666,2.428571,Tendencia creciente
2025-03-28,2025,3,5,False,Web Propia,Deporte,4,254.84,93.42,2.571428,1.666666,2.571428,Tendencia creciente
2025-03-29,2025,3,6,True,Web Propia,Deporte,4,254.84,93.42,2.857142,1.733333,2.857142,Tendencia creciente
2025-03-30,2025,3,7,True,Web Propia,Deporte,5,451.16,221.25,3.142857,1.8,3.142857,Tendencia creciente
2025-03-31,2025,3,1,False,Web Propia,Deporte,5,451.16,221.25,3.571428,1.9,3.571428,Tendencia creciente
2025-04-01,2025,4,2,False,Web Propia,Deporte,5,493.46,243.67,3.857142,2.0,3.857142,Tendencia creciente
2025-04-02,2025,4,3,False,Web Propia,Deporte,5,493.46,243.67,4.142857,2.1,4.142857,Tendencia creciente
2025-04-03,2025,4,4,False,Web Propia,Deporte,5,493.46,243.67,4.428571,2.2,4.428571,Tendencia creciente
2025-04-04,2025,4,5,False,Web Propia,Deporte,4,414.13,219.98,4.714285,2.3,4.714285,Tendencia creciente
2025-04-05,2025,4,6,True,Web Propia,Deporte,4,414.13,219.98,4.714285,2.366666,4.714285,Tendencia creciente
2025-04-06,2025,4,7,True,Web Propia,Deporte,4,414.13,219.98,4.714285,2.466666,4.714285,Tendencia creciente
2025-04-07,2025,4,1,False,Web Propia,Deporte,5,473.84,239.05,4.571428,2.566666,4.571428,Tendencia creciente
2025-04-08,2025,4,2,False,Web Propia,Deporte,4,424.64,221.97,4.571428,2.7,4.571428,Tendencia creciente
2025-04-09,2025,4,3,False,Web Propia,Deporte,4,424.64,221.97,4.428571,2.8,4.428571,Tendencia creciente
2025-04-10,2025,4,4,False,Web Propia,Deporte,4,424.64,221.97,4.285714,2.9,4.285714,Tendencia creciente
2025-04-11,2025,4,5,False,Web Propia,Deporte,3,148.63,53.11,4.142857,3.0,4.142857,Tendencia creciente
2025-04-12,2025,4,6,True,Web Propia,Deporte,2,69.6,17.7,4.0,3.066666,4.0,Tendencia creciente
2025-04-13,2025,4,7,True,Web Propia,Deporte,2,68.15,16.26,3.714285,3.1,3.714285,Tendencia creciente
2025-04-14,2025,4,1,False,Web Propia,Deporte,2,70.32,18.41,3.428571,3.133333,3.428571,Tendencia estable
2025-04-15,2025,4,2,False,Web Propia,Deporte,2,70.56,18.64,3.0,3.166666,3.0,Tendencia estable
2025-04-16,2025,4,3,False,Web Propia,Deporte,2,69.96,18.05,2.714285,3.2,2.714285,Tendencia decreciente
2025-04-17,2025,4,4,False,Web Propia,Calzado,8,612.54,305.27,8.714285,5.6,8.714285,Tendencia creciente
2025-04-18,2025,4,5,False,Web Propia,Calzado,8,612.54,305.27,8.714285,5.7,8.714285,Tendencia creciente
2025-04-19,2025,4,6,True,Web Propia,Calzado,5,490.22,248.97,8.428571,5.833333,8.428571,Tendencia creciente
2025-04-20,2025,4,7,True,Web Propia,Calzado,6,622.49,320.1,7.714285,5.866666,7.714285,Tendencia creciente
2025-04-21,2025,4,1,False,Web Propia,Calzado,7,666.3,337.87,7.142857,5.933333,7.142857,Tendencia creciente
2025-04-22,2025,4,2,False,Web Propia,Calzado,7,576.52,267.99,6.714285,6.033333,6.714285,Tendencia creciente
2025-04-23,2025,4,3,False,Web Propia,Calzado,7,576.52,267.99,7.0,6.033333,7.0,Tendencia creciente
2025-04-24,2025,4,4,False,Web Propia,Calzado,7,576.52,267.99,6.857142,6.033333,6.857142,Tendencia creciente
2025-04-25,2025,4,5,False,Web Propia,Calzado,7,576.52,267.99,6.714285,6.133333,6.714285,Tendencia estable
2025-04-26,2025,4,6,True,Web Propia,Calzado,8,663.17,304.87,6.571428,6.233333,6.571428,Tendencia estable
2025-04-27,2025,4,7,True,Web Propia,Calzado,11,766.82,353.47,7.0,6.4,7.0,Tendencia estable
2025-04-28,2025,4,1,False,Web Propia,Calzado,9,571.01,284.69,7.714285,6.666666,7.714285,Tendencia creciente
2025-04-29,2025,4,2,False,Web Propia,Calzado,10,585.47,287.25,8.0,6.866666,8.0,Tendencia creciente
2025-04-30,2025,4,3,False,Web Propia,Calzado,11,611.27,299.37,8.428571,7.1,8.428571,Tendencia creciente
2025-05-01,2025,5,4,False,Web Propia,Calzado,10,479.48,228.71,9.0,7.366666,9.0,Tendencia creciente
2025-05-02,2025,5,5,False,Web Propia,Calzado,12,682.33,340.92,9.428571,7.6,9.428571,Tendencia creciente
2025-05-03,2025,5,6,True,Web Propia,Calzado,9,454.64,219.47,10.142857,7.9,10.142857,Tendencia creciente
2025-05-04,2025,5,7,True,Web Propia,Calzado,9,454.96,219.79,10.285714,8.033333,10.285714,Tendencia creciente
2025-05-05,2025,5,1,False,Web Propia,Calzado,9,452.71,217.56,10.0,8.166666,10.0,Tendencia creciente
2025-05-06,2025,5,2,False,Web Propia,Calzado,9,454.31,219.14,10.0,8.3,10.0,Tendencia creciente
2025-05-07,2025,5,3,False,Web Propia,Calzado,9,454.96,219.79,9.857142,8.433333,9.857142,Tendencia creciente
2025-05-08,2025,5,4,False,Web Propia,Calzado,8,366.38,181.0,9.571428,8.5,9.571428,Tendencia creciente
2025-05-09,2025,5,5,False,Web Propia,Calzado,8,485.91,244.32,9.285714,8.5,9.285714,Tendencia estable
2025-05-10,2025,5,6,True,Web Propia,Calzado,8,533.53,265.67,8.714285,8.5,8.714285,Tendencia estable
2025-05-11,2025,5,7,True,Web Propia,Calzado,7,507.18,251.37,8.571428,8.5,8.571428,Tendencia estable
2025-05-12,2025,5,1,False,Web Propia,Calzado,6,489.07,246.84,8.285714,8.4,8.285714,Tendencia estable
2025-05-13,2025,5,2,False,Web Propia,Calzado,5,368.51,182.43,7.857142,8.266666,7.857142,Tendencia estable
2025-05-14,2025,5,3,False,Web Propia,Calzado,4,279.75,128.25,7.285714,8.1,7.285714,Tendencia decreciente
2025-05-15,2025,5,4,False,Web Propia,Calzado,4,295.04,143.35,6.571428,7.9,6.571428,Tendencia decreciente
2025-05-16,2025,5,5,False,Web Propia,Calzado,4,296.74,145.02,6.0,7.866666,6.0,Tendencia decreciente
2025-05-17,2025,5,6,True,Web Propia,Calzado,4,292.49,140.83,5.428571,7.733333,5.428571,Tendencia decreciente
2025-05-18,2025,5,7,True,Web Propia,Calzado,7,695.39,408.6,4.857142,7.6,4.857142,Tendencia decreciente
2024-05-02,2024,5,4,False,Shein,Deporte,4,145.54,41.05,3.142857,4.466666,3.142857,Tendencia decreciente
2024-05-03,2024,5,5,False,Shein,Deporte,4,145.54,41.05,3.571428,4.533333,3.571428,Tendencia decreciente
2024-05-04,2024,5,6,True,Shein,Deporte,4,145.54,41.05,4.0,4.6,4.0,Tendencia decreciente
2024-05-05,2024,5,7,True,Shein,Deporte,4,145.54,41.05,4.0,4.666666,4.0,Tendencia decreciente
2024-05-06,2024,5,1,False,Shein,Deporte,3,88.71,20.53,4.0,4.733333,4.0,Tendencia decreciente
2024-05-07,2024,5,2,False,Shein,Deporte,3,88.71,20.53,3.857142,4.766666,3.857142,Tendencia decreciente
2024-05-08,2024,5,3,False,Shein,Deporte,3,88.71,20.53,3.714285,4.8,3.714285,Tendencia decreciente
2024-05-11,2024,5,6,True,Shein,Deporte,2,211.8,62.32,3.571428,4.833333,3.571428,Tendencia decreciente
2024-05-12,2024,5,7,True,Shein,Deporte,2,211.8,62.32,3.285714,4.833333,3.285714,Tendencia decreciente
2024-05-13,2024,5,1,False,Shein,Deporte,2,211.8,62.32,3.0,4.833333,3.0,Tendencia decreciente
2024-05-14,2024,5,2,False,Shein,Deporte,2,211.8,62.32,2.714285,4.766666,2.714285,Tendencia decreciente
2024-05-15,2024,5,3,False,Shein,Deporte,2,211.8,62.32,2.428571,4.566666,2.428571,Tendencia decreciente
2024-05-16,2024,5,4,False,Shein,Deporte,2,211.8,62.32,2.285714,4.366666,2.285714,Tendencia decreciente
2024-05-17,2024,5,5,False,Shein,Deporte,2,211.8,62.32,2.142857,4.166666,2.142857,Tendencia decreciente
2024-05-18,2024,5,6,True,Shein,Deporte,3,272.32,69.79,2.0,3.966666,2.0,Tendencia decreciente
2024-05-19,2024,5,7,True,Shein,Deporte,3,272.32,69.79,2.142857,3.8,2.142857,Tendencia decreciente
2024-05-20,2024,5,1,False,Shein,Deporte,3,272.32,69.79,2.285714,3.633333,2.285714,Tendencia decreciente
2024-05-21,2024,5,2,False,Shein,Deporte,3,272.32,69.79,2.428571,3.466666,2.428571,Tendencia decreciente
2024-05-22,2024,5,3,False,Shein,Deporte,1,60.52,7.47,2.571428,3.3,2.571428,Tendencia decreciente
2024-05-23,2024,5,4,False,Shein,Deporte,2,175.79,42.89,2.428571,3.1,2.428571,Tendencia decreciente
2024-05-24,2024,5,5,False,Shein,Deporte,2,175.79,42.89,2.428571,2.933333,2.428571,Tendencia decreciente
2024-05-25,2024,5,6,True,Shein,Deporte,2,175.79,42.89,2.428571,2.766666,2.428571,Tendencia decreciente
2024-05-26,2024,5,7,True,Shein,Deporte,2,175.79,42.89,2.285714,2.7,2.285714,Tendencia decreciente
2024-05-27,2024,5,1,False,Shein,Deporte,2,175.79,42.89,2.142857,2.733333,2.142857,Tendencia decreciente
2024-05-28,2024,5,2,False,Shein,Deporte,2,175.79,42.89,2.0,2.766666,2.0,Tendencia decreciente
2024-05-29,2024,5,3,False,Shein,Deporte,2,175.79,42.89,1.857142,2.8,1.857142,Tendencia decreciente
2024-05-30,2024,5,4,False,Shein,Deporte,1,115.27,35.42,2.0,2.733333,2.0,Tendencia decreciente
2024-05-31,2024,5,5,False,Shein,Deporte,2,202.36,47.61,1.857142,2.633333,1.857142,Tendencia decreciente
2024-06-01,2024,6,6,True,Shein,Deporte,2,197.52,43.78,1.857142,2.566666,1.857142,Tendencia decreciente
2024-06-02,2024,6,7,True,Shein,Deporte,4,251.99,57.67,1.857142,2.5,1.857142,Tendencia decreciente
2024-06-03,2024,6,1,False,Shein,Deporte,5,306.02,72.36,2.142857,2.5,2.142857,Tendencia decreciente
2024-06-04,2024,6,2,False,Shein,Deporte,8,639.92,170.99,2.571428,2.533333,2.571428,Tendencia estable
2024-06-05,2024,6,3,False,Shein,Deporte,8,641.85,172.53,3.428571,2.666666,3.428571,Tendencia creciente
2024-06-06,2024,6,4,False,Shein,Deporte,8,628.3,161.81,4.285714,2.8,4.285714,Tendencia creciente
2024-06-07,2024,6,5,False,Shein,Deporte,8,637.98,169.46,5.285714,2.933333,5.285714,Tendencia creciente
2024-06-08,2024,6,6,True,Shein,Deporte,8,641.85,172.53,6.142857,3.1,6.142857,Tendencia creciente
2024-06-09,2024,6,7,True,Shein,Deporte,8,630.24,163.35,7.0,3.266666,7.0,Tendencia creciente
2024-06-10,2024,6,1,False,Shein,Deporte,8,647.66,177.12,7.571428,3.433333,7.571428,Tendencia creciente
2024-06-11,2024,6,2,False,Shein,Deporte,7,562.5,166.45,8.0,3.633333,8.0,Tendencia creciente
2024-06-12,2024,6,3,False,Shein,Deporte,7,562.5,166.45,7.857142,3.8,7.857142,Tendencia creciente
2024-06-13,2024,6,4,False,Shein,Deporte,7,562.5,166.45,7.714285,3.966666,7.714285,Tendencia creciente
2024-06-14,2024,6,5,False,Shein,Deporte,4,458.84,141.7,7.571428,4.133333,7.571428,Tendencia creciente
2024-06-19,2024,6,3,False,Shein,Deporte,1,54.07,18.34,7.0,4.2,7.0,Tendencia creciente
2024-06-20,2024,6,4,False,Shein,Deporte,1,54.07,18.34,6.0,4.166666,6.0,Tendencia creciente
2024-06-21,2024,6,5,False,Shein,Deporte,1,54.07,18.34,5.0,4.133333,5.0,Tendencia creciente
2024-06-22,2024,6,6,True,Shein,Deporte,1,54.07,18.34,4.0,4.066666,4.0,Tendencia estable
2024-06-23,2024,6,7,True,Shein,Deporte,4,150.07,44.64,3.142857,4.0,3.142857,Tendencia decreciente
2024-06-24,2024,6,1,False,Shein,Deporte,4,150.07,44.64,2.714285,4.033333,2.714285,Tendencia decreciente
2024-06-25,2024,6,2,False,Shein,Deporte,4,150.07,44.64,2.285714,4.066666,2.285714,Tendencia decreciente
2024-06-26,2024,6,3,False,Shein,Deporte,4,150.07,44.64,2.285714,4.166666,2.285714,Tendencia decreciente
2024-06-27,2024,6,4,False,Shein,Deporte,4,150.07,44.64,2.714285,4.233333,2.714285,Tendencia decreciente
2024-06-28,2024,6,5,False,Shein,Deporte,4,150.07,44.64,3.142857,4.3,3.142857,Tendencia decreciente
2024-06-29,2024,6,6,True,Shein,Deporte,4,150.07,44.64,3.571428,4.366666,3.571428,Tendencia decreciente
2024-06-30,2024,6,7,True,Shein,Deporte,4,150.07,44.64,4.0,4.433333,4.0,Tendencia estable
2024-07-01,2024,7,1,False,Shein,Deporte,3,96.0,26.3,4.0,4.5,4.0,Tendencia decreciente
2024-07-02,2024,7,2,False,Shein,Deporte,3,96.0,26.3,3.857142,4.533333,3.857142,Tendencia decreciente
2024-07-03,2024,7,3,False,Shein,Deporte,3,96.0,26.3,3.714285,4.566666,3.714285,Tendencia decreciente
2024-07-06,2024,7,6,True,Shein,Deporte,2,201.32,54.02,3.571428,4.633333,3.571428,Tendencia decreciente
2024-07-07,2024,7,7,True,Shein,Deporte,2,201.32,54.02,3.285714,4.633333,3.285714,Tendencia decreciente
2024-07-08,2024,7,1,False,Shein,Deporte,2,201.32,54.02,3.0,4.633333,3.0,Tendencia decreciente
2024-07-09,2024,7,2,False,Shein,Deporte,2,201.32,54.02,2.714285,4.566666,2.714285,Tendencia decreciente
2024-07-10,2024,7,3,False,Shein,Deporte,2,201.32,54.02,2.428571,4.466666,2.428571,Tendencia decreciente
2024-07-11,2024,7,4,False,Shein,Deporte,2,201.32,54.02,2.285714,4.266666,2.285714,Tendencia decreciente
2024-07-12,2024,7,5,False,Shein,Deporte,2,201.32,54.02,2.142857,4.066666,2.142857,Tendencia decreciente
2024-07-13,2024,7,6,True,Shein,Deporte,2,201.32,54.02,2.0,3.866666,2.0,Tendencia decreciente
2024-07-14,2024,7,7,True,Shein,Deporte,3,258.96,59.21,2.0,3.666666,2.0,Tendencia decreciente
2025-04-17,2025,4,4,False,Web Propia,Deporte,2,70.32,18.41,2.428571,3.233333,2.428571,Tendencia decreciente
2025-04-18,2025,4,5,False,Web Propia,Deporte,4,186.64,84.53,2.142857,3.266666,2.142857,Tendencia decreciente
2025-04-19,2025,4,6,True,Web Propia,Deporte,3,125.73,64.28,2.285714,3.366666,2.285714,Tendencia decreciente
2025-04-20,2025,4,7,True,Web Propia,Deporte,3,125.97,64.52,2.428571,3.4,2.428571,Tendencia decreciente
2025-04-21,2025,4,1,False,Web Propia,Deporte,3,124.28,62.85,2.571428,3.433333,2.571428,Tendencia decreciente
2025-04-22,2025,4,2,False,Web Propia,Deporte,3,125.49,64.04,2.714285,3.466666,2.714285,Tendencia decreciente
2025-04-23,2025,4,3,False,Web Propia,Deporte,2,116.08,65.89,2.857142,3.5,2.857142,Tendencia decreciente
2025-04-24,2025,4,4,False,Web Propia,Deporte,2,116.08,65.89,2.857142,3.466666,2.857142,Tendencia decreciente
2025-04-25,2025,4,5,False,Web Propia,Deporte,2,116.08,65.89,2.857142,3.433333,2.857142,Tendencia decreciente
2025-04-26,2025,4,6,True,Web Propia,Deporte,2,116.08,65.89,2.571428,3.4,2.571428,Tendencia decreciente
2025-04-27,2025,4,7,True,Web Propia,Deporte,2,116.08,65.89,2.428571,3.366666,2.428571,Tendencia decreciente
2025-04-28,2025,4,1,False,Web Propia,Deporte,2,116.08,65.89,2.285714,3.3,2.285714,Tendencia decreciente
2025-04-29,2025,4,2,False,Web Propia,Deporte,2,116.08,65.89,2.142857,3.233333,2.142857,Tendencia decreciente
2025-04-30,2025,4,3,False,Web Propia,Deporte,1,101.28,46.96,2.0,3.133333,2.0,Tendencia decreciente
